caseid,yyyymm,yyyyq,yyyy,id,idprev,datepr,ics,icc,ice,pago,pagor1,pagor2,pexp,inexq1,inexq2,inex,rinc,bago,bexp,bus12,bus5,news1,news2,unemp,govt,ratex,px1q1,px1q2,px1,px5q1,px5q2,px5,dur,durrn1,durrn2,hom,homrn1,homrn2,shom,shomrn1,shomrn2,car,carrn1,carrn2,income,incqfm,ytl10,ytl90,ytl50,ytl5,ytl4,ytl3,homeown,homeval,homeamt,homeqfm,invest,invamt,invqfm,age,birthm,birthy,region,sex,marry,numkid,numadt,race,educ,eclgrd,ehsgrd,egrade,vehown,vehnum,gaspx1,gaspx2,gas5,gas1px1,gas1px2,gas1,wt,FFR,INFLATION,UNRATE,CPI,SHILLER,MORTG,PAGO,PEXP,INEXQ1,INEX,RINC,BAGO,BEXP,BUS12,BUS5,UNEMP,GOVT,RATEX,PX1,PX5,DUR,HOM,SHOM,CAR,INCOME,HOMEOWN,HOMEVAL,AGE,BIRTHY,WEST,NORTHEAST,SOUTH,SEX,MARRY,NUMKID,NUMADT,FAMSIZE,AFRICAN,HISPANIC,NATIVE,ASIAN,ECLGRD,VEHOWN,VEHNUM,GASPX1,GAS5,GAS1PX1,GAS1,ZLB,CPIDURABLES,mm,BUS12AG,PX1DISP,VXO,INFLVOLA,first,second,single,CARLOAN,HOMPX1Q1,HOMPX1Q2,HOMPX1,HOMPX5Q1,HOMPX5Q2,HOMPX5,pjob,pssa,pinc,pcry,PINC2,pstk,PINC,PJOB,INFLQRTL,PX1LAG,DPX1,DURLAG,DDUR,PX1BAR,PX1MEAN,PX1STD,GOOD,DURRN1,CARRN1,HOMRN1,INFLFORW,SPF,OUTSIDE,GOOD2,fitted,resids
239935,201301,20131,2013,24,,,31.6,2,50.619999,5,52,53,1,1,20,20,3,5,3,5,5,0,0,3,3,1,1,98,96,1,1,1,5,61,0,5,61,0,5,61,0,1,41,0,20000,1,5,5,1,1,1,1,1,3,117000,1,5,,,64,6,1948,4,2,1,3,2,1,3,5,1,9,,,1,200,200,1,45,45,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,1,1,20,0,-1,0,-1,-1,0,0,1,,1,-1,-1,-1,1,4.4602046,1,0,64,1948,0,0,1,1,1,3,2,5,0,0,0,0,0,,,1,200,1,45,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,10,10,3,,0,0,25,50,3,100,998,50,0,4,,,,,,4.3400002,3.8800001,0,61,41,61,,2.0999999,0,0,4.3663955,
240294,201301,20131,2013,1083,207,201207,76.010002,153.38,26.309999,1,15,10,3,1,1,1,3,5,5,5,5,60,63,1,5,3,1,1,1,1,1,1,1,12,0,1,12,0,5,52,61,5,81,0,160000,1,5,1,5,5,4,3,1,3,230000,1,1,50000,1,43,6,1969,2,2,1,3,2,1,5,1,1,16,,,1,60,60,1,30,30,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,1,0,-1,-1,-1,-1,1,-1,0,1,1,1,1,-1,-1,6.5396461,1,0,43,1969,0,0,0,1,1,3,2,5,0,0,0,0,1,,,1,60,1,30,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,1,0,,5,2,-2,3,,0,0,60,50,3,5,10,50,0,1,1,0,1,0,0,4.3400002,3.8800001,1,12,81,12,,2.0999999,1,0,4.2012095,-3.2012095
240095,201301,20131,2013,184,,,135.22,153.38,123.55,1,12,0,3,1,5,5,5,1,1,1,1,60,33,3,1,3,3,,0,1,1,1,1,16,0,1,16,12,5,52,0,1,17,16,125000,1,5,5,5,5,4,3,1,3,81000,1,1,45000,1,40,7,1972,4,2,5,0,1,1,5,1,1,16,,,1,25,25,1,25,25,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,5,-1,1,1,1,1,0,1,0,0,1,1,1,-1,1,6.2927861,1,0,40,1972,0,0,1,1,0,0,1,1,0,0,0,0,1,,,1,25,1,25,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,1,1,3,,0,20,20,50,5,100,100,50,20,1,,,,,,4.3400002,3.8800001,0,16,17,16,,2.0999999,1,0,4.1776114,-4.1776114
240016,201301,20131,2013,105,,,135.22,115.53,147.86,3,16,0,1,3,,0,5,1,1,1,1,0,0,3,8,1,3,,0,1,3,3,1,12,0,1,42,0,1,16,0,1,42,0,87500,1,5,5,5,4,3,3,1,3,400000,1,1,400000,1,73,7,1939,3,2,1,0,2,1,5,1,1,16,,,1,20,20,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,0,0,-1,1,1,1,1,0,,1,0,3,1,1,1,1,5.936111,1,0,73,1939,0,1,0,1,1,0,2,2,0,0,0,0,1,,,1,20,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,2,2,0,80,0,3,30,50,0,0,1,,,,,,4.3400002,3.8800001,0,12,42,42,,2.0999999,1,0,4.4371891,-4.4371891
240118,201301,20131,2013,342,,,46.41,77.690002,26.309999,5,54,50,3,3,,0,5,5,3,5,4,59,45,3,5,3,1,2,2,1,1,1,1,12,0,1,16,12,5,52,61,8,,,45000,1,5,5,1,2,2,2,1,5,275000,1,1,150000,1,40,,1972,2,2,1,2,2,1,6,1,1,17,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,-1,-1,0,-1,-1,0,-1,0,2,1,1,1,-1,,5.2711349,1,-1,40,1972,0,0,0,1,1,2,2,4,0,0,0,0,1,,,0,0,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,40,10,30,3,10,50,30,40,1,,,,,,4.3400002,3.8800001,0,12,,16,,2.0999999,1,0,4.1776114,-2.1776114
240057,201301,20131,2013,146,,,76.010002,77.690002,74.93,1,20,10,3,1,1,1,5,1,3,4,2,45,87,3,3,3,1,5,5,1,2,2,5,62,0,1,12,16,1,21,16,1,12,13,120000,1,5,5,5,4,4,3,1,1,230000,1,1,250000,1,48,11,1964,4,2,1,0,2,1,5,1,1,16,,,1,60,60,1,25,25,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,1,-1,1,0,-1,1,0,0,0,5,2,-1,1,1,1,6.2519641,1,1,48,1964,0,0,1,1,1,0,2,2,0,0,0,0,1,,,1,60,1,25,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,5,5,1,2,2,0,50,20,3,80,80,20,0,3,,,,,,4.3400002,3.8800001,0,62,12,12,,2.0999999,1,0,4.2405396,.75946063
239960,201301,20131,2013,49,,,76.010002,39.84,99.239998,3,0,0,1,1,2,2,5,1,1,1,5,19,85,3,3,3,1,2,2,1,3,3,5,62,0,1,16,0,1,16,13,1,12,23,90000,1,5,5,5,4,3,3,1,1,250000,1,1,1500000,1,59,5,1953,2,2,1,0,2,1,4,5,1,13,,,1,75,75,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,1,2,-1,1,1,1,-1,0,0,0,2,3,-1,1,1,1,5.964282,1,1,59,1953,0,0,0,1,1,0,2,2,0,0,0,0,0,,,1,75,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,50,50,30,3,0,75,30,50,1,,,,,,4.3400002,3.8800001,0,62,12,16,,2.0999999,1,0,4.3270655,-2.3270652
240277,201301,20131,2013,1066,113,201207,16.799999,2,26.309999,5,52,58,3,5,5,-5,5,5,3,5,5,61,0,3,5,1,1,2,2,1,2,2,5,61,0,1,12,0,5,52,0,5,61,0,36000,1,5,5,1,2,2,1,1,3,300000,1,5,,,50,2,1962,3,2,4,1,2,1,6,1,1,17,,,1,200,200,1,75,75,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,-1,-5,-1,-1,0,-1,-1,0,-1,1,2,2,-1,1,-1,-1,5.0479913,1,0,50,1962,0,1,0,1,0,1,2,3,0,0,0,0,1,,,1,200,1,75,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,50,10,10,5,30,30,10,50,1,3,-1,1,-1,-.5,4.3400002,3.8800001,1,61,61,12,,2.0999999,1,0,4.2562714,-2.2562714
240056,201301,20131,2013,145,,,31.6,39.84,26.309999,3,0,0,8,5,98,-97,3,5,5,5,4,56,0,1,5,5,1,4,4,1,10,10,5,61,0,1,12,0,5,52,0,5,61,0,175000,1,5,1,5,5,4,3,1,3,500000,2,1,500000,2,41,11,1971,3,2,1,4,2,1,5,1,1,16,,,8,,998,8,,998,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,,-1,,0,-1,-1,-1,-1,1,-1,-1,4,10,-1,1,-1,-1,6.6292582,1,0,41,1971,0,1,0,1,1,4,2,6,0,0,0,0,1,,,,,,,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,5,5,998,3,50,50,,5,3,,,,,,4.3400002,3.8800001,0,61,61,12,,2.0999999,1,0,4.1854773,-.18547744
240036,201301,20131,2013,125,,,46.41,77.690002,26.309999,5,54,53,3,1,1,1,5,5,5,5,5,0,0,1,5,1,1,3,3,1,1,1,1,13,0,5,61,0,5,61,0,1,30,21,34000,1,5,5,1,2,2,1,2,,,,1,36000,1,66,8,1946,2,2,1,0,2,1,3,5,1,12,,,1,80,80,1,40,40,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,1,3,1,1,-1,-1,1,4.9908328,0,,66,1946,0,0,0,1,1,0,2,2,0,0,0,0,0,,,1,80,1,40,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,50,0,5,5,50,50,5,50,2,,,,,,4.3400002,3.8800001,0,13,30,61,,2.0999999,1,0,4.3821273,-1.3821273
240170,201301,20131,2013,394,,,46.41,77.690002,26.309999,1,16,0,3,5,2,-2,5,5,5,5,5,60,0,5,5,1,1,10,10,1,5,5,5,61,0,1,45,0,5,61,0,5,61,0,64000,1,5,5,5,3,3,2,1,5,50000,1,1,40000,1,54,9,1958,2,2,1,0,2,1,3,5,1,12,,,1,100,100,1,20,20,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,1,10,5,-1,1,-1,-1,5.6233554,1,-1,54,1958,0,0,0,1,1,0,2,2,0,0,0,0,0,,,1,100,1,20,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,2,-2,5,2,-2,100,0,30,5,50,30,30,100,4,,,,,,4.3400002,3.8800001,0,61,61,45,,2.0999999,1,0,4.2877355,5.7122645
240334,201301,20131,2013,1123,248,201207,150.02,153.38,147.86,1,10,0,1,1,25,25,1,1,1,1,1,23,0,5,3,3,3,,0,1,1,1,1,11,0,1,16,12,5,52,0,5,54,0,125000,1,5,5,5,5,4,3,1,3,450000,1,1,200000,1,39,12,1973,4,2,1,3,2,1,6,1,1,17,,,3,,0,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,1,25,1,1,1,1,1,-1,0,0,0,1,1,1,-1,-1,6.2927861,1,0,39,1973,0,0,1,1,1,3,2,5,0,0,0,0,1,,,0,0,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,1,3,3,1,3,3,30,0,100,3,100,70,100,30,1,2,-2,-1,1,-1,4.3400002,3.8800001,1,11,54,16,,2.0999999,1,0,4.1697454,-4.1697454
240268,201301,20131,2013,1057,195,201207,61.209999,77.690002,50.619999,1,12,0,3,5,1,-1,5,1,3,9,5,23,44,3,3,3,2,2,2,1,3,3,5,51,0,5,53,57,5,61,0,5,61,0,20000,1,5,5,1,1,1,1,2,,,,5,,,60,12,1952,2,2,1,0,2,1,3,5,1,12,,,1,200,200,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,-1,-1,-1,1,0,,-1,0,0,0,2,3,-1,-1,-1,-1,4.4602046,0,,60,1952,0,0,0,1,1,0,2,2,0,0,0,0,0,,,1,200,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,1,0,,,,,,,,10,0,40,5,25,15,40,10,1,,,-1,0,,4.3400002,3.8800001,0,51,61,53,,2.0999999,1,0,4.3349314,-2.3349314
239921,201301,20131,2013,10,,,46.41,77.690002,26.309999,5,52,0,3,5,2,-2,5,5,3,5,5,0,0,1,5,1,1,10,10,1,3,3,1,12,0,1,12,16,5,52,0,5,62,0,45000,1,5,5,1,2,2,2,1,3,120000,1,1,100000,1,53,4,1959,2,2,1,0,2,1,3,5,1,12,,,1,20,20,1,10,10,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,-1,-2,-1,-1,0,-1,-1,1,-1,1,10,3,1,1,-1,-1,5.2711349,1,0,53,1959,0,0,0,1,1,0,2,2,0,0,0,0,0,,,1,20,1,10,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,40,70,30,5,30,30,30,40,4,,,,,,4.3400002,3.8800001,0,12,62,12,,2.0999999,1,0,4.2798696,5.7201304
240392,201301,20131,2013,1181,136,201207,135.22,153.38,123.55,1,13,0,3,3,,0,3,1,3,1,1,45,0,5,3,3,3,,0,1,2,2,1,13,16,1,16,0,5,53,0,1,12,0,150000,1,5,5,5,5,4,3,1,1,450000,1,1,150000,2,57,6,1955,1,2,1,0,2,1,4,5,1,14,,,5,15,-15,3,,0,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,0,0,0,1,0,1,1,-1,0,0,0,2,1,1,-1,1,6.4751077,1,1,57,1955,1,0,0,1,1,0,2,2,0,0,0,0,0,,,-1,-15,0,0,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,1,10,10,1,5,5,80,80,20,1,0,80,20,80,1,0,0,1,0,0,4.3400002,3.8800001,1,13,12,16,,2.0999999,1,0,4.3113332,-4.3113332
240227,201301,20131,2013,1016,107,201207,76.010002,77.690002,74.93,5,52,0,3,1,13,13,1,1,3,4,1,0,0,3,1,3,1,3,3,1,3,3,1,11,23,1,11,0,5,86,0,1,11,33,125000,1,5,5,5,5,4,3,1,1,420000,1,1,10000,1,45,5,1967,1,2,1,2,2,1,3,5,1,12,,,1,200,200,1,50,50,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,1,13,1,1,0,-1,1,0,1,0,3,3,1,1,-1,1,6.2927861,1,1,45,1967,1,0,0,1,1,2,2,4,0,0,0,0,0,,,1,200,1,50,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,1,4,4,1,4,4,20,20,60,3,80,80,60,20,2,2,1,1,0,.5,4.3400002,3.8800001,1,11,11,11,,2.0999999,1,0,4.2169414,-1.2169414
240394,201301,20131,2013,1183,173,201207,46.41,77.690002,26.309999,1,12,0,3,3,,0,5,5,3,5,5,85,0,1,3,3,1,98,96,1,98,96,5,61,54,1,11,16,1,16,47,1,12,0,80000,1,5,5,5,4,3,2,1,3,110000,1,1,10000,1,36,11,1976,4,2,1,2,2,1,6,1,1,17,,,1,80,80,1,15,15,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,0,0,-1,-1,0,-1,-1,1,0,0,,,-1,1,1,1,5.846499,1,0,36,1976,0,0,1,1,1,2,2,4,0,0,0,0,1,,,1,80,1,15,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,1,1,1,1,1,1,20,5,20,5,80,80,20,20,4,3,,1,-1,,4.3400002,3.8800001,1,61,12,11,,2.0999999,0,0,4.1461473,
240256,201301,20131,2013,1045,27,201207,76.010002,153.38,26.309999,1,99,0,3,3,,0,5,3,3,5,5,85,0,9,5,3,8,,98,1,3,3,1,41,0,1,12,16,5,52,86,1,41,0,50000,1,5,5,1,3,2,2,1,5,175000,1,1,,1,57,,1955,1,2,1,0,2,1,3,5,1,12,,,3,,0,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,0,0,-1,0,0,-1,-1,,-1,0,,3,1,1,-1,1,5.3764954,1,-1,57,1955,1,0,0,1,1,0,2,2,0,0,0,0,0,,,0,0,0,0,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,1,1,1,0,80,20,3,5,5,20,0,4,0,,1,0,,4.3400002,3.8800001,1,41,41,12,,2.0999999,0,0,4.3113332,
240311,201301,20131,2013,1100,233,201207,90.809998,77.690002,99.239998,1,16,0,1,1,30,30,3,1,1,5,1,0,0,3,3,3,2,98,96,2,2,2,5,61,0,5,86,0,5,52,0,5,61,57,20000,1,5,5,1,1,1,1,1,3,30000,1,5,,,18,4,1994,4,2,5,0,3,3,3,5,1,12,,,3,,0,3,,0,0,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,1,30,0,1,1,-1,1,0,0,0,,2,-1,-1,-1,-1,4.4602046,1,0,18,1994,0,0,1,1,0,0,3,3,0,1,0,0,0,,,0,0,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,1,10,10,3,,0,20,20,60,5,80,60,60,20,4,0,,1,-1,,4.3400002,3.8800001,1,61,61,86,,2.0999999,0,0,4.0045595,
239919,201301,20131,2013,8,,,31.6,77.690002,2,5,59,51,5,3,,0,9,5,5,5,5,62,73,1,5,1,1,17,17,1,3,3,1,32,12,1,12,16,5,52,0,1,12,16,60000,1,5,5,5,3,3,2,1,3,300000,1,1,1200000,1,86,11,1926,3,2,4,0,2,1,5,1,1,16,,,1,150,150,1,25,25,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,0,0,,-1,-1,-1,-1,1,-1,1,17,3,1,1,-1,1,5.5588169,1,0,86,1926,0,1,0,1,0,0,2,2,0,0,0,0,1,,,1,150,1,25,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,5,5,0,0,20,3,20,10,20,0,4,,,,,,4.3400002,3.8800001,0,32,12,12,,2.0999999,1,0,4.5394473,12.460553
240398,201301,20131,2013,1222,336,201207,16.799999,2,26.309999,5,54,0,3,3,,0,3,3,3,5,5,58,54,3,1,1,1,2,2,1,1,1,5,56,0,1,16,0,5,61,62,5,51,56,85000,1,5,5,5,4,3,3,1,5,164000,1,5,,,46,1,1966,1,2,1,1,3,3,6,1,1,17,,,1,99,99,5,13,-13,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,0,0,0,-1,-1,0,1,1,2,1,-1,1,-1,-1,5.9071236,1,-1,46,1966,1,0,0,1,1,1,3,4,0,1,0,0,1,,,1,99,-1,-13,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,5,1,-1,3,,0,25,30,5,5,2,1,5,25,1,2,0,1,-1,0,4.3400002,3.8800001,1,56,51,16,,2.0999999,1,0,4.2248073,-2.2248075
240336,201301,20131,2013,1125,55,201207,16.799999,2,26.309999,5,52,0,3,3,,0,3,3,3,5,5,59,0,3,5,1,1,10,10,1,2,2,5,62,0,1,12,16,5,52,0,3,12,0,120000,1,5,5,5,4,4,3,1,3,320000,1,5,,,55,12,1957,4,2,1,0,2,1,4,5,1,14,,,1,100,100,1,37,37,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,0,0,0,-1,-1,0,-1,1,10,2,-1,1,-1,0,6.2519641,1,0,55,1957,0,0,1,1,1,0,2,2,0,0,0,0,0,,,1,100,1,37,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,20,20,30,5,20,35,30,20,4,5,5,-1,0,2.5,4.3400002,3.8800001,1,62,12,12,,2.0999999,1,0,4.2956014,5.7043986
240159,201301,20131,2013,383,,,61.209999,39.84,74.93,3,0,0,3,3,,0,5,5,3,1,4,0,0,3,3,1,1,12,12,1,12,12,5,51,61,5,61,0,5,61,0,1,41,0,7000,1,1,5,1,1,1,1,2,,,,5,,,49,5,1963,2,2,3,0,1,1,3,5,1,12,,,1,5,5,1,5,5,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,0,0,-1,-1,0,1,-1,0,0,1,12,12,-1,-1,-1,1,3.4103823,0,,49,1963,0,0,0,1,0,0,1,1,0,0,0,0,0,,,1,5,1,5,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,50,10,3,10,50,10,0,4,,,,,,4.3400002,3.8800001,0,51,41,61,,2.0999999,1,0,4.2484055,7.7515945
240065,201301,20131,2013,154,,,76.010002,153.38,26.309999,1,20,0,3,1,10,10,3,1,3,5,5,85,0,3,5,3,1,10,10,1,10,10,1,42,0,1,16,62,5,61,52,5,62,54,70000,1,5,5,5,3,3,2,1,5,175000,1,1,20000,1,41,3,1971,4,2,1,2,2,1,4,5,1,15,,,1,100,100,1,20,20,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,10,0,1,0,-1,-1,0,-1,0,10,10,1,1,-1,-1,5.7129674,1,-1,41,1971,0,0,1,1,1,2,2,4,0,0,0,0,0,,,1,100,1,20,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,10,20,50,3,20,10,50,10,4,,,,,,4.3400002,3.8800001,0,42,62,16,,2.0999999,1,0,4.1854773,5.8145227
240096,201301,20131,2013,185,,,120.42,115.53,123.55,3,0,0,3,1,1,1,3,1,3,1,1,63,0,1,3,9,1,3,3,3,,0,1,12,0,1,12,0,5,52,0,1,12,0,12000,1,1,5,1,1,1,1,2,,,,5,,,57,12,1955,3,2,3,1,1,1,4,5,1,13,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,1,1,0,1,0,1,1,1,0,,3,0,1,1,-1,1,3.9493787,0,,57,1955,0,1,0,1,0,1,1,2,0,0,0,0,0,,,0,0,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,50,0,3,0,30,0,0,2,,,,,,4.3400002,3.8800001,0,12,12,12,,2.0999999,1,0,4.3113332,-1.3113333
240113,201301,20131,2013,337,,,135.22,153.38,123.55,1,20,16,3,1,3,3,8,1,3,1,1,21,23,5,1,1,1,2,2,1,3,3,1,12,0,1,12,16,5,52,0,1,12,0,36000,1,5,5,1,2,2,1,1,1,300000,1,5,,,73,9,1939,4,2,5,0,1,2,4,5,1,14,,,3,,0,1,14,14,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,3,,1,0,1,1,-1,1,1,2,3,1,1,-1,1,5.0479913,1,1,73,1939,0,0,1,1,0,0,1,1,1,0,0,0,0,,,0,0,1,14,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,998,996,1,5,5,0,100,5,8,100,100,5,0,1,,,,,,4.3400002,3.8800001,0,12,12,12,,2.0999999,1,0,4.4371891,-2.4371893
240325,201301,20131,2013,1114,59,201207,76.010002,77.690002,74.93,3,53,16,3,3,,0,5,3,3,3,3,45,89,5,3,3,1,98,96,1,98,96,3,14,0,1,12,0,8,,,1,12,0,20000,1,5,5,1,1,1,1,1,3,130000,1,5,,,82,6,1930,2,2,4,0,1,1,6,1,1,17,,,3,,0,1,50,50,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,0,0,-1,0,0,0,0,-1,0,0,,,0,1,,1,4.4602046,1,0,82,1930,0,0,0,1,0,0,1,1,0,0,0,0,1,,,0,0,1,50,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,1,0,,1,998,996,3,,0,0,80,0,3,0,998,0,0,4,0,,,,,4.3400002,3.8800001,1,14,12,12,,2.0999999,0,0,4.5079832,
240035,201301,20131,2013,124,,,120.42,115.53,123.55,3,0,0,3,3,,0,3,1,1,1,1,0,0,3,3,3,3,,0,1,5,5,1,13,0,1,21,16,1,21,16,1,42,0,,2,,,,,,,2,,,,5,,,85,8,1927,1,2,4,0,1,1,3,5,1,12,,,3,,0,5,10,-10,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,0,0,0,1,1,1,1,0,0,0,0,5,1,1,1,1,,0,,85,1927,1,0,0,1,0,0,1,1,0,0,0,0,0,,,0,0,-1,-10,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,100,0,3,0,50,0,0,1,,,,,,4.3400002,3.8800001,0,13,42,21,,2.0999999,1,0,4.5315809,-4.5315809
239988,201301,20131,2013,77,,,31.6,39.84,26.309999,5,52,59,8,5,1,-1,5,5,3,5,5,0,0,1,5,5,1,3,3,1,2,2,8,,,5,61,0,5,52,89,8,,,200000,1,5,1,5,5,4,3,1,5,650000,1,1,1000000,1,58,2,1954,1,2,1,0,2,1,5,1,1,16,,,1,13,13,1,4,4,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,,-1,-1,-1,-1,0,-1,-1,1,-1,-1,3,2,,-1,-1,,6.7627897,1,-1,58,1954,1,0,0,1,1,0,2,2,0,0,0,0,1,,,1,13,1,4,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,8,-8,3,,0,0,85,0,5,0,5,0,0,2,,,,,,4.3400002,3.8800001,0,,,61,,2.0999999,1,0,4.3191996,-1.3191993
240407,201301,20131,2013,1231,332,201207,90.809998,77.690002,99.239998,5,52,63,3,1,20,20,3,3,1,1,99,0,0,1,3,1,1,98,96,1,10,10,1,17,0,1,12,17,5,52,86,1,16,17,14000,1,1,5,1,1,1,1,1,3,200000,1,5,,,22,4,1990,1,2,5,1,4,3,5,1,1,16,,,1,20,20,3,,0,0,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,1,20,0,0,1,1,,1,0,1,,10,1,1,-1,1,4.1035295,1,0,22,1990,1,0,0,1,0,1,4,5,0,1,0,0,1,,,1,20,0,0,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,5,5,-5,50,75,70,5,80,50,70,50,4,3,,1,0,,4.3400002,3.8800001,1,17,16,12,,2.0999999,0,0,4.0360236,
240203,201301,20131,2013,427,,,135.22,115.53,147.86,3,0,0,1,5,5,-5,3,1,3,1,2,20,0,3,3,3,3,,0,3,,0,1,17,0,1,31,21,1,21,0,1,12,0,40000,1,5,5,1,2,2,2,2,,,,1,10000,1,43,1,1970,4,2,1,1,4,1,4,1,1,15,,,3,,0,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,-1,-5,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5.1533518,0,,43,1970,0,0,1,1,1,1,4,5,0,0,0,0,1,,,0,0,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,50,50,3,50,80,50,0,1,,,,,,4.3400002,3.8800001,0,17,12,31,,2.0999999,1,0,4.2012095,-4.2012095
240317,201301,20131,2013,1106,156,201207,135.22,153.38,123.55,1,11,0,3,3,,0,5,1,1,1,1,0,0,3,3,1,1,2,2,1,2,2,1,12,0,1,11,0,5,53,0,1,11,0,80000,1,5,5,5,4,3,2,1,3,800000,1,1,500000,1,91,4,1921,3,2,4,0,1,1,5,1,1,16,,,3,,0,3,,0,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,0,0,-1,1,1,1,1,0,0,1,2,2,1,1,-1,1,5.846499,1,0,91,1921,0,1,0,1,0,0,1,1,0,0,0,0,1,,,0,0,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,1,998,996,0,50,50,1,10,50,50,0,1,10,-8,1,0,-4,4.3400002,3.8800001,0,12,11,11,,2.0999999,1,0,4.5787773,-2.5787771
